Id,Name,Est_diameter_min,Est_diameter_max,Relative_velocity,Miss_distance,Orbiting_body,Sentry_object,Absolute_magnitude,Hazardous
3428259,(2008 SJ148),0.036690614,0.082042707,35597.09219,10098208.71,Earth,False,24.3,0
2152978,152978 (2000 GJ147),0.328514828,0.734581487,48482.43172,38142394.13,Earth,False,19.54,1
3842767,(2019 LR1),0.035039264,0.078350176,29708.08821,15519497.81,Earth,False,24.4,0
54209313,(2021 TA15),0.066153828,0.147924455,4523.691441,24852706.47,Earth,False,23.02,0
54087855,(2020 VU5),0.008801465,0.019680675,32839.87089,48391744.5,Earth,False,27.4,0
3647697,(2013 RF32),0.004836765,0.010815335,71444.66031,167807.6857,Earth,False,28.7,0
2341050,341050 (2007 HZ),0.226232491,0.505871228,23563.39201,73466083.58,Earth,False,20.35,0
3838935,(2019 ED2),0.053034072,0.118587791,44810.18855,36978959.15,Earth,False,23.5,0
54017180,(2020 KB3),0.029144391,0.065168838,27130.40061,1206874.533,Earth,False,24.8,0
3390647,(2007 US12),0.099667824,0.22286403,39747.67683,39327941.02,Earth,False,22.13,0
3693237,(2014 TM35),0.048367649,0.108153351,63185.53044,6676513.654,Earth,False,23.7,0
3781300,(2017 QX34),0.133215567,0.297879063,63048.59066,48974161.09,Earth,False,21.5,0
54193343,(2021 RX3),0.019704026,0.044059542,5166.055237,13741850.53,Earth,False,25.65,0
2480883,480883 (2001 YE4),0.174805453,0.390876876,38952.40264,11881875.66,Earth,False,20.91,1
3729281,(2015 TC25),0.003602094,0.008054526,11909.05371,2934608.114,Earth,False,29.34,0
3561772,(2011 GW9),0.006376098,0.014257388,29643.96383,24126667.74,Earth,False,28.1,0
3669249,(2014 HB124),0.065849878,0.147244804,47042.46311,11158917.95,Earth,False,23.03,0
2613403,613403 (2006 GB),0.227276732,0.508206223,18346.30067,30725426.18,Earth,False,20.34,1
3779046,(2017 OE20),0.023150212,0.051765448,31952.35201,39687268.58,Earth,False,25.3,0
3879718,(2019 UM6),0.080270317,0.179489885,32392.77003,46096958.93,Earth,False,22.6,0
54205437,(2021 TP6),0.025035426,0.055980913,43522.99468,2452350.433,Earth,False,25.13,0
3985565,(2020 AP2),0.029144391,0.065168838,52617.34992,56080276.76,Earth,False,24.8,0
54231688,(2021 YK),0.009006478,0.020139096,63568.23508,54645370.63,Earth,False,27.35,0
3755191,(2016 NK22),0.004212646,0.009419763,64775.44905,55602051.06,Earth,False,29.0,0
3801963,(2018 FU),0.096506147,0.215794305,99133.81062,67651439.95,Earth,False,22.2,0
3714583,(2015 FJ120),0.016016034,0.03581294,23282.68475,66545575.18,Earth,False,26.1,0
3836845,(2018 XH2),0.035039264,0.078350176,35232.8619,32439353.05,Earth,False,24.4,0
3631992,(2013 ER41),0.058150704,0.130028927,47511.51863,9915493.744,Earth,False,23.3,0
3766077,(2016 YA1),0.048367649,0.108153351,53418.92044,37135347.69,Earth,False,23.7,0
3787080,(2017 UY),0.014606796,0.03266179,75545.30511,43120145.7,Earth,False,26.3,0
3759767,(2016 SQ3),0.023150212,0.051765448,58468.16204,33437977.94,Earth,False,25.3,0
54257607,(2022 EZ6),0.053034072,0.118587791,35158.70727,49688369.39,Earth,False,23.5,0
54248571,(2022 DQ3),0.01139082,0.025470647,15996.99861,22517423.98,Earth,False,26.84,0
3840708,(2019 FJ1),0.104846751,0.234444462,8465.240763,56453825.96,Earth,False,22.02,0
2613400,613400 (2006 FH36),0.065849878,0.147244804,25365.42082,32747593.65,Earth,False,23.03,0
3623581,(2013 AT27),0.017561232,0.039268108,23441.16308,30150510.54,Earth,False,25.9,0
3792462,(2017 YD),0.021113245,0.04721065,7321.665831,49459966.44,Earth,False,25.5,0
2613626,613626 (2006 UR216),0.271991277,0.608190985,97285.66563,73277006.35,Earth,False,19.95,0
3991699,(2020 DX1),0.013321557,0.029787906,68582.85768,70673322.79,Earth,False,26.5,0
3720924,(2015 LA2),0.066765941,0.149293183,23669.65666,17121031.89,Earth,False,23.0,0
3781338,(2017 RK),0.021113245,0.04721065,29622.60945,69293515.54,Earth,False,25.5,0
54049796,(2020 OA5),0.011080388,0.024776501,37080.8673,16956810.35,Earth,False,26.9,0
2175729,175729 (1998 BB10),0.219055911,0.489823908,40138.81346,42654589.68,Earth,False,20.42,1
3973543,(2020 AD1),0.014947032,0.033422581,16156.79995,3490385.564,Earth,False,26.25,0
54016837,(2020 HY8),0.080270317,0.179489885,75505.60193,15481940.55,Earth,False,22.6,0
2154555,154555 (2003 HA),1.214940408,2.716689341,109579.1698,35790036.6,Earth,False,16.7,0
3825663,(2018 OB),0.042126461,0.094197631,68588.79608,59878406.76,Earth,False,24.0,0
54054453,(2020 RP9),0.038419789,0.08590926,26522.94642,17046607.71,Earth,False,24.2,0
3837594,(2019 AR2),0.035039264,0.078350176,6673.677494,52232584.13,Earth,False,24.4,0
54133143,(2021 FM3),0.014878357,0.033269018,17563.95143,2276265.258,Earth,False,26.26,0
3150193,(2003 DY15),0.014606796,0.03266179,25841.26506,16754923.61,Earth,False,26.3,0
3767936,(2017 BQ93),0.211132445,0.472106499,79096.36671,15604834.79,Earth,False,20.5,1
3092418,(2001 UO27),0.291443905,0.651688382,80174.31123,49108052.16,Earth,False,19.8,0
3698471,(2014 WA201),0.011549282,0.025824979,43202.06318,2291761.787,Earth,False,26.81,0
3711782,(2015 DM155),0.019255508,0.043056624,35271.56508,3418779.002,Earth,False,25.7,0
54199630,(2021 RU23),0.152951935,0.342010925,73446.33018,48647299.2,Earth,False,21.2,0
3758258,(2016 QR44),0.060891262,0.136157002,26221.61949,10944881.22,Earth,False,23.2,0
3836754,(2018 XB2),0.146067964,0.326617897,39789.64898,21743291.2,Earth,False,21.3,0
3372211,(2007 FN3),0.058150704,0.130028927,84718.31634,23464006.27,Earth,False,23.3,0
3766069,(2016 YR),0.009650615,0.021579431,19459.1217,17621012.32,Earth,False,27.2,0
3956451,(2019 YS3),0.030517923,0.068240151,25076.40414,4393098.62,Earth,False,24.7,0
3780733,(2017 QQ1),0.029144391,0.065168838,66480.07946,42262321.49,Earth,False,24.8,0
3715910,(2015 GC14),0.029144391,0.065168838,17225.80313,15450101.68,Earth,False,24.8,0
3824089,(2018 JK2),0.018388867,0.041118757,21144.55502,13008943.87,Earth,False,25.8,0
3735995,(2015 XN55),0.009650615,0.021579431,52280.99041,42106083.27,Earth,False,27.2,0
3760627,(2016 TB19),0.004023046,0.008995804,68021.39519,29703705.81,Earth,False,29.1,0
3005831,(1992 JD),0.02658,0.059434687,25339.08412,2674190.401,Earth,False,25.0,0
2594913,594913 'Aylo'chaxnim (2020 AV2),1.52249185,3.404395273,32637.3225,71157523.07,Earth,False,16.21,0
3618296,(2012 WH1),0.04411182,0.098637028,86755.16618,71977678.04,Earth,False,23.9,0
3724948,(2015 PD),0.384197891,0.859092601,64332.24485,46668005.37,Earth,False,19.2,0
3618492,(2012 WQ10),0.08405334,0.187948982,68569.6376,67423493.29,Earth,False,22.5,0
3802573,(2018 GX3),0.025383703,0.056759685,17381.14833,14005381.03,Earth,False,25.1,0
2089959,89959 (2002 NT7),1.369477737,3.062245314,76409.15026,73171219.47,Earth,False,16.44,1
2024761,24761 Ahau (1993 BW2),0.930154254,2.079888141,42913.42343,37475281.53,Earth,False,17.28,0
3646046,(2013 QU1),0.155795524,0.348369383,71524.64113,63467415.65,Earth,False,21.16,1
3826807,(2018 PN22),0.008405334,0.018794898,39992.84084,49741639.89,Earth,False,27.5,0
3692560,(2014 TU),0.025383703,0.056759685,16177.39508,17716327.93,Earth,False,25.1,0
3741114,(2016 BD39),0.231502122,0.517654482,95284.71481,50113677.72,Earth,False,20.3,0
3753713,(2016 LB2),0.080270317,0.179489885,108018.5497,64672593.8,Earth,False,22.6,0
3596263,(2012 BZ34),0.088014652,0.196806745,53077.56168,73039697.71,Earth,False,22.4,0
3514892,(2010 GD6),0.046190746,0.103285648,40236.57024,3503963.53,Earth,False,23.8,0
3752457,(2016 HP6),0.022108281,0.049435619,30082.89134,15141284.46,Earth,False,25.4,0
3568303,(2011 MD),0.006676594,0.014929318,24129.11846,18651.41364,Earth,False,28.0,0
3609163,(2012 SX49),0.015295194,0.034201093,16427.43832,21978722.56,Earth,False,26.2,0
2471083,471083 (2009 XF2),0.278326768,0.622357573,33384.04406,33576337.78,Earth,False,19.9,0
3479117,(2009 WC106),0.021113245,0.04721065,67562.63743,70895696.74,Earth,False,25.5,0
3781642,(2017 SO10),0.031956189,0.07145621,28077.90357,29211314.72,Earth,False,24.6,0
3869333,(2019 SZ5),0.025383703,0.056759685,17586.40531,17241255.96,Earth,False,25.1,0
3684006,(2014 QV296),0.046190746,0.103285648,37336.0803,2369719.152,Earth,False,23.8,0
54144229,(2021 HW3),0.12605352,0.281864239,37983.02925,54542816.95,Earth,False,21.62,0
54130078,(2021 ED1),0.006376098,0.014257388,50476.42571,44667301.04,Earth,False,28.1,0
3698575,(2014 WQ201),0.083282735,0.186225856,21106.68147,14584134.15,Earth,False,22.52,0
3893636,(2019 WZ3),0.031956189,0.07145621,31689.23444,9692079.587,Earth,False,24.6,0
3774133,(2017 HA5),0.008405334,0.018794898,24434.71061,10803221.52,Earth,False,27.5,0
2190491,190491 (2000 FJ10),0.175612319,0.392681082,12387.47866,45213646.81,Earth,False,20.9,0
3733862,(2015 VU64),0.002016299,0.004508582,57983.05052,61612931.23,Earth,False,30.6,0
3475236,(2009 VW),0.127219879,0.284472297,94826.99851,44335629.2,Earth,False,21.6,1
3554011,(2010 XX72),0.101054342,0.225964377,32642.05256,46215524.37,Earth,False,22.1,0
3715093,(2015 FX284),0.035039264,0.078350176,53378.0078,62220682.39,Earth,False,24.4,0
3405195,(2008 EJ9),0.167708462,0.375007522,74165.1825,47961073.08,Earth,False,21.0,0
54016401,(2020 FE6),0.278326768,0.622357573,59160.61978,58068833.58,Earth,False,19.9,0
3022036,(1999 RM45),0.296862251,0.663804174,124540.3989,70009823.7,Earth,False,19.76,1
2523630,523630 (2009 OG),1.529519353,3.420109247,109504.3582,36033178.72,Earth,False,16.2,1
3597093,(2012 BP123),0.010105434,0.022596438,12778.19451,4405982.796,Earth,False,27.1,0
3767326,(2017 BL92),0.175612319,0.392681082,71830.45469,46228528.58,Earth,False,20.9,0
2427778,427778 (2005 BE),0.251509838,0.562393094,83795.74497,57680593.11,Earth,False,20.12,0
3797461,(2018 AS2),0.005064715,0.011325046,21145.9827,31306246.95,Earth,False,28.6,0
3760959,(2016 TM56),0.011080388,0.024776501,12883.63081,1454778.714,Earth,False,26.9,0
3757427,(2016 PL66),0.127219879,0.284472297,14718.54516,34975551.24,Earth,False,21.6,0
3873319,(2019 TW),0.007665756,0.017141151,23944.25994,68316095.94,Earth,False,27.7,0
3596032,(2012 BX13),0.260948603,0.583498816,99493.84051,39046920.91,Earth,False,20.04,0
54016470,(2020 GL1),0.011602591,0.025944182,38346.08489,5174819.732,Earth,False,26.8,0
3767001,(2017 BL6),0.152951935,0.342010925,22727.97417,55738171.58,Earth,False,21.2,0
3515456,(2010 GD25),0.013949382,0.031191767,33803.95603,3762685.806,Earth,False,26.4,0
2193178,193178 (2000 PK5),0.759547566,1.698399991,57756.58926,48684943.34,Earth,False,17.72,0
3519519,(2010 JL1),0.021113245,0.04721065,60676.47413,67243064.75,Earth,False,25.5,0
3545552,(2010 RF12),0.005553349,0.012417666,11912.66488,10864209.39,Earth,False,28.4,0
3728898,(2015 TF),0.096506147,0.215794305,83807.23974,45245759.11,Earth,False,22.2,0
3764727,(2016 WF7),0.004619075,0.010328565,27631.21149,42148780.61,Earth,False,28.8,0
54054567,(2020 SG3),0.025383703,0.056759685,8388.969048,36325799.16,Earth,False,25.1,0
3795129,(2017 YJ7),0.014606796,0.03266179,47917.87828,63058771.31,Earth,False,26.3,0
54134545,(2021 GR),0.006061149,0.013553142,30651.70504,8634891.71,Earth,False,28.21,0
3825135,(2018 LV2),0.024241248,0.054205079,51435.43759,29190342.34,Earth,False,25.2,0
3731679,(2015 TX346),0.167708462,0.375007522,18061.41307,41751785.37,Earth,False,21.0,0
2453563,453563 (2010 BB),0.235806068,0.527278398,34819.6636,49888709.38,Earth,False,20.26,1
3576729,(2011 OB57),0.016770846,0.037500752,63274.61557,53105043.34,Earth,False,26.0,0
3721073,(2015 LY13),0.040230458,0.089958039,52295.61604,4692299.79,Earth,False,24.1,0
3843117,(2019 MZ3),0.076657557,0.171411509,103489.182,9413177.831,Earth,False,22.7,0
54051291,(2020 QW2),0.211132445,0.472106499,44278.52714,71907935.53,Earth,False,20.5,0
3838844,(2019 DW),0.010581689,0.023661375,43911.86106,44166930.69,Earth,False,27.0,0
54097866,(2020 XF),0.01139082,0.025470647,21393.68235,32402187.44,Earth,False,26.84,0
54202332,(2021 TD1),0.016693791,0.037328452,34709.18349,5082241.389,Earth,False,26.01,0
2496860,496860 (1999 XL136),0.324007435,0.724502651,70363.3164,1727503.829,Earth,False,19.57,1
3720747,(2015 KX156),0.127219879,0.284472297,60227.74098,73486412.34,Earth,False,21.6,0
54134948,(2021 GK2),0.057617575,0.128836815,103688.4506,60598371.93,Earth,False,23.32,0
3170231,(2003 YL118),0.127219879,0.284472297,60786.83343,6338341.4,Earth,False,21.6,1
54088821,(2020 WX),0.050647146,0.113250461,49247.19497,64341237.11,Earth,False,23.6,0
3028805,(2000 CM33),0.183888672,0.411187571,23167.25303,69461913.55,Earth,False,20.8,1
2476187,476187 (2007 UQ13),0.2658,0.594346868,78736.41699,50121795.51,Earth,False,20.0,0
54230077,(2021 XC6),0.00581507,0.013002893,51552.56592,58607248.41,Earth,False,28.3,0
3634907,(2013 HQ),0.105816886,0.23661375,111542.7331,60934206.97,Earth,False,22.0,0
3661494,(2014 CE13),0.042126461,0.094197631,46785.98026,46905579.82,Earth,False,24.0,0
3752569,(2016 HF19),0.013321557,0.029787906,21230.42188,12809734.65,Earth,False,26.5,0
54104850,(2021 AT2),0.009344477,0.020894885,9298.317654,5891113.482,Earth,False,27.27,0
54065916,(2020 TH6),0.004619075,0.010328565,31299.57413,12341953.45,Earth,False,28.8,0
54139314,(2021 HJ2),0.056827032,0.127069107,55033.45741,36523710.57,Earth,False,23.35,0
2002063,2063 Bacchus (1977 HB),0.930154254,2.079888141,89815.87876,74633075.29,Earth,False,17.28,0
54073345,(2020 UE),0.020727884,0.046348958,69325.1236,23472407.57,Earth,False,25.54,0
3702706,(2014 YS),0.033462237,0.074823838,56139.68223,72703868.4,Earth,False,24.5,0
3752704,(2016 JG),0.035039264,0.078350176,52988.34069,54865207.91,Earth,False,24.4,0
3648205,(2013 RH74),0.175612319,0.392681082,53157.56109,25583282.15,Earth,False,20.9,1
54082291,(2020 UT6),0.063760979,0.142573883,15471.74801,63877960.75,Earth,False,23.1,0
54075550,(2020 UF2),0.116025908,0.259441818,48839.55543,21694174.68,Earth,False,21.8,1
3616699,(2012 VP6),0.038419789,0.08590926,18867.90692,59203507.55,Earth,False,24.2,0
3789456,(2017 WP),0.063760979,0.142573883,62637.62164,8099591.487,Earth,False,23.1,0
3092181,(1998 KH),0.384197891,0.859092601,79660.23363,22937825.82,Earth,False,19.2,0
3648318,(2013 RX80),0.667659414,1.492931834,61335.88888,49262466.38,Earth,False,18.0,0
3748495,(2016 FG14),0.015295194,0.034201093,37868.97504,51385607.79,Earth,False,26.2,0
3710715,(2015 DU),0.012721988,0.02844723,25259.38608,30534261.4,Earth,False,26.6,0
3771637,(2017 FV2),0.060891262,0.136157002,80907.01384,6111951.473,Earth,False,23.2,0
2235756,235756 (2004 VC),0.494942761,1.106725658,73449.16583,15617602.15,Earth,False,18.65,1
3673167,(2014 KA91),0.021113245,0.04721065,32092.97772,72550366.41,Earth,False,25.5,0
54132431,(2021 FD2),0.012149404,0.027166893,42190.61376,41675696.45,Earth,False,26.7,0
54143556,(2021 JR1),0.056565936,0.126485278,42063.89342,46167714.6,Earth,False,23.36,0
54252590,(2022 ET3),0.012839703,0.028710449,46562.84486,2897456.68,Earth,False,26.58,0
3715097,(2015 FA285),0.013949382,0.031191767,52954.85825,26218212.61,Earth,False,26.4,0
2438661,438661 (2008 EP6),0.366906138,0.820427065,50154.05682,16751798.33,Earth,False,19.3,1
3513745,(2010 FL48),0.096506147,0.215794305,50350.00064,37842720.23,Earth,False,22.2,0
54209314,(2021 TB15),0.05182687,0.115888403,53864.56411,26004433.33,Earth,False,23.55,0
3831476,(2018 TD3),0.009650615,0.021579431,61185.06989,13774429.79,Earth,False,27.2,0
3989345,(2020 BA15),0.008801465,0.019680675,44013.42503,376546.9194,Earth,False,27.4,0
54224159,(2021 WA1),0.007665756,0.017141151,26688.88119,43929520.4,Earth,False,27.7,0
2448972,448972 (2011 YV15),0.992098919,2.218400624,14603.46649,47145987.22,Earth,False,17.14,0
3727187,(2015 RQ36),0.033462237,0.074823838,58874.96246,46397982.09,Earth,False,24.5,0
3712031,(2015 DZ155),0.035039264,0.078350176,33845.02059,35027038.5,Earth,False,24.4,0
54017088,(2020 KV),0.02658,0.059434687,49038.32777,21936381.31,Earth,False,25.0,0
3719999,(2015 KR120),0.073207399,0.163696721,45713.14913,21955095.93,Earth,False,22.8,0
54198382,(2021 RM22),0.125474356,0.28056919,62325.61522,48445644.0,Earth,False,21.63,0
3764729,(2016 WD7),0.009216266,0.020608196,27596.68933,73010443.5,Earth,False,27.3,0
3266033,(2005 BM1),0.022108281,0.049435619,29508.088,18556534.3,Earth,False,25.4,0
3555155,(2011 AA23),0.046190746,0.103285648,27869.00761,73366126.27,Earth,False,23.8,0
3747305,(2016 ED157),0.031372923,0.070151987,9035.439113,17902136.61,Earth,False,24.64,0
54088817,(2020 WR),0.008405334,0.018794898,16297.51798,24937375.93,Earth,False,27.5,0
2141424,141424 (2002 CD),0.211132445,0.472106499,20479.14324,25037196.5,Earth,False,20.5,0
3552665,(2010 WD9),0.048367649,0.108153351,18784.23738,3151501.374,Earth,False,23.7,0
3843404,(2019 OD3),0.011080388,0.024776501,65173.51747,187791.7022,Earth,False,26.9,0
3661269,(2014 CR),0.08405334,0.187948982,43275.6462,3179923.159,Earth,False,22.5,0
54017615,(2020 MP2),0.093015425,0.207988814,36944.83658,51839370.49,Earth,False,22.28,0
3841673,(2019 JE),0.015295194,0.034201093,35376.65992,14522855.47,Earth,False,26.2,0
3760681,(2016 TA20),0.036690614,0.082042707,28770.22119,53733524.82,Earth,False,24.3,0
3831610,(2018 TH3),0.004212646,0.009419763,17271.16099,44102733.74,Earth,False,29.0,0
54225005,(2021 WC3),0.005041444,0.011273012,55843.00368,57652218.15,Earth,False,28.61,0
3511915,(2010 FC),0.042126461,0.094197631,63240.30705,66992371.96,Earth,False,24.0,0
3735467,(2015 WX1),0.055533491,0.124176661,35027.3513,9588977.902,Earth,False,23.4,0
2526742,526742 (2006 WR127),0.231502122,0.517654482,58831.76551,62577873.17,Earth,False,20.3,0
3184158,(2004 MV2),0.053034072,0.118587791,39981.61168,12729412.64,Earth,False,23.5,0
3879225,(2019 UD),0.010581689,0.023661375,66857.43762,71854189.43,Earth,False,27.0,0
2367248,367248 (2007 MK13),0.2658,0.594346868,51217.1074,28628691.72,Earth,False,20.0,1
3892657,(2019 VJ2),0.016016034,0.03581294,44649.93512,56361968.82,Earth,False,26.1,0
54055115,(2020 TL3),0.016770846,0.037500752,47800.59018,4777657.313,Earth,False,26.0,0
2612777,612777 (2004 LU3),0.530340723,1.185877909,29644.63643,16466324.38,Earth,False,18.5,0
3279436,(2005 LU3),0.015295194,0.034201093,61359.62731,39470534.37,Earth,False,26.2,0
54123428,(2021 DK1),0.049952241,0.111696607,70291.94798,60336282.98,Earth,False,23.63,0
2523728,523728 (2014 ON344),0.080640828,0.180318372,49264.80747,43633749.83,Earth,False,22.59,0
2488474,488474 (1999 HD1),0.231502122,0.517654482,44851.16457,67685755.86,Earth,False,20.3,0
3591642,(2011 YX10),0.133215567,0.297879063,50006.59532,53399907.04,Earth,False,21.5,0
3309832,(2005 YO128),0.031956189,0.07145621,62128.32953,63928130.97,Earth,False,24.6,0
3645544,(2013 PJ26),0.116025908,0.259441818,22977.90628,28140497.46,Earth,False,21.8,0
3143084,(2002 VX91),0.036690614,0.082042707,15441.9701,18576232.53,Earth,False,24.3,0
3485263,(2010 AJ30),0.076657557,0.171411509,25357.28674,11725141.7,Earth,False,22.7,0
54243729,(2022 BE6),0.009606274,0.021480282,36357.93083,3672570.742,Earth,False,27.21,0
2203217,203217 (2001 FX9),0.497227313,1.111834072,3371.727521,47833470.05,Earth,False,18.64,0
54128964,(2021 EC),0.007253623,0.016219594,22753.41229,60610552.86,Earth,False,27.82,0
3976545,(2020 AB2),0.010581689,0.023661375,57667.78801,68201079.25,Earth,False,27.0,0
3740939,(2016 BG15),0.010581689,0.023661375,40152.93499,37832680.18,Earth,False,27.0,0
3769809,(2017 DR34),0.003841979,0.008590926,65381.8386,34730594.73,Earth,False,29.2,0
3154507,(2003 KF4),0.058150704,0.130028927,37238.06665,3075326.348,Earth,False,23.3,0
3712671,(2015 DO215),0.012721988,0.02844723,13244.3871,41718208.65,Earth,False,26.6,0
54202335,(2021 SP4),0.171614894,0.383742569,32471.00711,22053857.59,Earth,False,20.95,1
3989813,(2020 CX1),0.040602706,0.09079041,25093.77984,15732788.34,Earth,False,24.08,0
3825098,(2018 LE1),0.008405334,0.018794898,65242.2933,60783757.78,Earth,False,27.5,0
54051138,(2020 QM),0.175612319,0.392681082,91472.03803,67051759.82,Earth,False,20.9,0
3399121,(2008 AG4),0.030517923,0.068240151,23028.41566,11227687.26,Earth,False,24.7,0
3092152,(1996 TP6),0.2658,0.594346868,51527.99825,26589620.63,Earth,False,20.0,0
3735997,(2015 XP55),0.127219879,0.284472297,77152.92694,54556129.11,Earth,False,21.6,0
2137175,137175 (1999 JA11),0.565659358,1.264852778,30991.54536,41975831.98,Earth,False,18.36,0
54271304,(2022 GP3),0.012898968,0.02884297,29939.79653,8189433.4,Earth,False,26.57,0
3838846,(2019 DC1),0.066765941,0.149293183,69797.05578,11503841.89,Earth,False,23.0,0
3841980,(2019 KX),0.016770846,0.037500752,34412.92176,4034184.757,Earth,False,26.0,0
3842683,(2019 LO),0.008027032,0.017948989,53244.25966,33720692.8,Earth,False,27.6,0
54068385,(2020 TK6),0.014606796,0.03266179,49504.76102,36041118.35,Earth,False,26.3,0
3788117,(2017 UA8),0.140137697,0.313357417,11914.68563,44410252.25,Earth,False,21.39,0
3825514,(2018 MR8),0.22108281,0.494356193,61868.16273,66170150.38,Earth,False,20.4,0
3348144,(2006 TL),0.04411182,0.098637028,51938.13727,62098822.35,Earth,False,23.9,0
3508154,(2010 DT1),0.046190746,0.103285648,74463.44668,20537813.08,Earth,False,23.8,0
3616348,(2012 VH5),0.08405334,0.187948982,32362.00848,29141330.86,Earth,False,22.5,0
54229751,(2021 XF5),0.007665756,0.017141151,59038.53371,71937721.68,Earth,False,27.7,0
3789623,(2017 WN13),0.069591304,0.155610887,48134.35676,33562729.79,Earth,False,22.91,0
54051075,(2020 PS3),0.139493823,0.311917671,66532.16252,65780168.14,Earth,False,21.4,1
54017564,(2020 MB1),0.121494041,0.271668934,101449.5023,74789892.75,Earth,False,21.7,0
3799243,(2018 CT),0.018388867,0.041118757,61653.73243,61325495.07,Earth,False,25.8,0
